City,Location,Bedrooms,Bathrooms,Toilets,Price
Donholm,NAIVAS,1 beds,1 baths,1 Toilets,"10,000"
Kabete,Lower,1 beds,1 baths,1 Toilets,"12,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"9,500"
Area,Roysambu,1 beds,1 baths,1 Toilets,"9,000"
Thome,Thome,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"7,500"
Daima,Imara,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Pangani,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Donholm,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"20,000"
road,Ngong,beds, baths, Toilets,"100,000"
Nairobi,Donholm,3 beds,2 baths,2 Toilets,"14,500,000"
Syokimau,Syokimau,beds,1 baths,1 Toilets,"5,000"
Syokimau,Syokimau,1 beds,1 baths,1 Toilets,"9,000"
Thome,Thome,2 beds,2 baths,1 Toilets,"16,000"
Mathenge,General,3 beds,3 baths,3 Toilets,"165,000"
Pangani,PANGANI,1 beds,1 baths,1 Toilets,"10,000"
Mara,Donholm,3 beds,2 baths,2 Toilets,"25,000"
close,Woodley,1 beds,1 baths,1 Toilets,"13,000"
Buruburu,Buruburu,3 beds,2 baths,2 Toilets,"24,000"
Hurlingham,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
Syokimau,Syokimau,1 beds,1 baths,1 Toilets,"10,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Thome,2 beds,2 baths,2 Toilets,"16,000"
South,MUGOYA,2 beds,2 baths,2 Toilets,"25,000"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Embakasi,2 beds,2 baths,2 Toilets,"17,000"
Central,Nairobi,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Jamhuri,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"18,000"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"7,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"11,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Pangani,1 beds, baths, Toilets,"10,000"
Nairobi,Utawala,2 beds, baths, Toilets,"11,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"5,000"
Ruai,Ruai,1 beds,1 baths,1 Toilets,"9,000"
Area,Kasarani,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruaka,2 beds,2 baths,2 Toilets,"30,000"
Ruai,Ruai,2 beds,2 baths,1 Toilets,"13,000"
EMBAKASI,TASSIA,2 beds,2 baths,2 Toilets,"18,500"
GOLF,NGUMO,3 beds,3 baths,3 Toilets,"26,500"
Jamhuri,Jamhuri,1 beds,1 baths,1 Toilets,"7,000"
Zimmermann,Zimmerman,1 beds,1 baths,1 Toilets,"10,000"
Mara,Donholm,1 beds,1 baths,1 Toilets,"11,000"
close,Ruai,2 beds,2 baths,2 Toilets,"14,000"
ICIPE,Kasarani,1 beds,1 baths,1 Toilets,"6,000"
ICIPE,Kasarani,2 beds,2 baths,2 Toilets,"18,500"
Kileleshwa,Kileleshwa,1 beds,1 baths,1 Toilets,"22,000"
View,Mountain,1 beds,1 baths,1 Toilets,"6,500"
wendani,kahawa,1 beds,1 baths,1 Toilets,"9,000"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"6,000"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"6,500"
North,Eastleigh,2 beds,2 baths,2 Toilets,"17,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"11,000"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Runda,4 beds,4 baths,3 Toilets,"180,000"
Daima,Imara,2 beds,1 baths,1 Toilets,"18,000"
Nairobi,Kangemi,beds,1 baths,1 Toilets,"5,000"
Highrise,Nyayo,2 beds,2 baths,2 Toilets,"28,000"
Highrise,Nyayo,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"26,000"
Nairobi,Loresho,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Chokaa,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Kasarani,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Kasarani,3 beds,3 baths,3 Toilets,"28,000"
Highrise,Nyayo,1 beds,1 baths,1 Toilets,"11,000"
Highrise,Nyayo,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Loresho,1 beds,1 baths,1 Toilets,"16,000"
Nairobi,Loresho,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"4,500"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"7,500"
SHAPARA,OLE,3 beds,3 baths, Toilets,"36,000"
Nairobi,Parklands,2 beds,3 baths,3 Toilets,"27,000"
Nairobi,Hurlingham,2 beds,3 baths,3 Toilets,"32,000"
ESTATE,GUMBA,2 beds,2 baths,2 Toilets,"22,000"
ESTATE,NGUMBA,1 beds,1 baths,1 Toilets,"13,500"
gate,Fedha,1 beds,1 baths,1 Toilets,"4,000"
Valley,Spring,1 beds,1 baths,1 Toilets,"6,500"
PARK,AVENUE,1 beds,1 baths,1 Toilets,"7,000"
family,Ruai,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"7,000"
STATION,POLICE,1 beds,1 baths, Toilets,"20,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"7,500"
CENTER,KASUKU,1 beds,1 baths,1 Toilets,"20,000"
ROAD,NGONG,1 beds,1 baths,1 Toilets,"16,000"
Nairobi,Kasarani,3 beds, baths, Toilets,"35,000"
Ngara,Ngara,beds,1 baths,1 Toilets,"5,000"
Nairobi,Roysambu,3 beds,3 baths,3 Toilets,"27,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"8,000"
TWO,JAMUHURI,3 beds,3 baths,3 Toilets,"27,000"
DRIVE,TRM,1 beds,1 baths,1 Toilets,"13,000"
ROAD,BUNGOMA,3 beds,3 baths,2 Toilets,"30,000"
Nairobi,Utawala,2 beds, baths, Toilets,"16,000"
sukari,Kahawa,3 beds,3 baths,3 Toilets,"23,000"
west,Nairobi,2 beds,2 baths,1 Toilets,"25,000"
rd,Kiamumbi,2 beds,2 baths,1 Toilets,"15,000"
Kabete,Lower,2 beds, baths, Toilets,"15,000"
Nairobi,Karen,4 beds, baths, Toilets,"80,000"
Sukari,Kahawa,3 beds,3 baths,3 Toilets,"23,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"16,000"
39,stage,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Githurai,1 beds, baths, Toilets,"8,000"
sukari,Kahawa,1 beds,1 baths,1 Toilets,"9,000"
BYPASS,UTAWALA,1 beds,1 baths,1 Toilets,"13,000"
ROAD,MWIKI,1 beds,1 baths,1 Toilets,"12,000"
ROAD,THIKA,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Jamhuri,2 beds,2 baths,2 Toilets,"20,000"
C,South,2 beds,2 baths,2 Toilets,"24,000"
Nairobi,Kahawa,3 beds,3 baths,3 Toilets,"30,000"
Wendani,Kahawa,2 beds,2 baths,2 Toilets,"18,000"
CO,UTHIRU,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"7,500"
C,South,1 beds,1 baths,1 Toilets,"15,000"
C,South,1 beds,1 baths,1 Toilets,"8,500"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"12,000"
WEST,NAIROBI,1 beds,1 baths,1 Toilets,"7,000"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"7,500"
road,Ngong,3 beds,3 baths,3 Toilets,"25,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Chokaa,3 beds,3 baths,3 Toilets,"22,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"22,000"
West,Nairobi,4 beds,4 baths,4 Toilets,"50,000"
GITHUNGURI,KILELESHWA,2 beds,2 baths,2 Toilets,"32,000"
BYPASS,UTAWALA,1 beds,1 baths,1 Toilets,"6,500"
Ruaka,Ruaka,2 beds,2 baths,2 Toilets,"17,000"
road,Ngong,2 beds,2 baths,1 Toilets,"25,000"
Ruaka,Ruaka,2 beds,2 baths,2 Toilets,"16,000"
road,Ngong,beds,1 baths,1 Toilets,"6,500"
west,Nairobi,beds,1 baths,1 Toilets,"7,000"
B,South,1 beds,1 baths,1 Toilets,"7,000"
KANGUNDO,RUAI,3 beds,4 baths,4 Toilets,"25,000"
WEST,KAHAWA,1 beds,1 baths,1 Toilets,"11,000"
ESTATE,KIAMUMBI,2 beds,3 baths,3 Toilets,"20,000"
C,SOUTH,1 beds,1 baths,1 Toilets,"15,500"
SUPERMARKET,CLEANSHELF,1 beds,1 baths,1 Toilets,"9,000"
SUPERMARKET,CLEANSHELF,2 beds,2 baths,1 Toilets,"14,000"
ESTATE,DAM,1 beds,1 baths,1 Toilets,"6,500"
Kariobangi,Kariobangi,beds,1 baths,1 Toilets,"3,500"
Kenyatta,Woodley,1 beds,1 baths,1 Toilets,"4,200,000"
mall,mountain,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Kasarani,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"9,000"
Ruai,RUAI,3 beds,3 baths,3 Toilets,"20,000"
B,SOUTH,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Chokaa,3 beds,3 baths,3 Toilets,"22,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"10,000"
Wamuchiri,Ruaka,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"23,000"
3,phase,2 beds,2 baths,2 Toilets,"20,500"
Nairobi,Ruai,3 beds,3 baths,3 Toilets,"22,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"9,000"
Sukari,Kahawa,2 beds,2 baths,2 Toilets,"15,000"
Road,Rhapta,1 beds,1 baths,1 Toilets,"114,000"
Kasarani,Icipe,2 beds,2 baths,2 Toilets,"16,000"
Utawala,Utawala,2 beds,2 baths,2 Toilets,"17,000"
Valley,Spring,1 beds,1 baths,1 Toilets,"6,000"
kabete,Lower,3 beds,3 baths,3 Toilets,"25,000"
Umoja,Umoja,1 beds,1 baths,1 Toilets,"9,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"5,500"
Githurai,Githurai,1 beds,1 baths,1 Toilets,"4,000"
Dagoretti,Riruta,beds, baths, Toilets,"15,000,000"
ROAD,JABAVU,1 beds,1 baths,1 Toilets,"20,000"
GATE,GOLDEN,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Githurai,1 beds,1 baths,1 Toilets,"8,500"
Kasarani,Kasarani,1 beds,1 baths,1 Toilets,"5,500"
Ruaraka,Ruaraka,2 beds,2 baths,2 Toilets,"22,000"
Nairobi,Highridge,2 beds,2 baths,2 Toilets,"22,000"
Nairobi,Buruburu,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Ruaraka,Ruaraka,1 beds,1 baths,1 Toilets,"12,000"
Ruaraka,Ruaraka,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Highridge,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Highridge,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"7,500"
Road,Lenana,4 beds,3 baths,3 Toilets,"180,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Buruburu,2 beds,3 baths,3 Toilets,"20,000"
Nairobi,Zimmerman,beds,1 baths,1 Toilets,"6,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Komarock,beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"11,000"
Ruaraka,Ruaraka,beds,1 baths,1 Toilets,"6,500"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"11,000"
B,South,3 beds, baths, Toilets,"28,000"
stage,maziwa,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Joska,2 beds,2 baths,2 Toilets,"14,000"
Kasarani,ICIPE,2 beds,2 baths,2 Toilets,"20,000"
Kasarani,ICIPE,2 beds,2 baths,2 Toilets,"20,000"
PLAZA,DIAMOND,2 beds,2 baths,2 Toilets,"28,000"
house,Green,1 beds,1 baths,1 Toilets,"7,000"
road,chai,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"6,000"
view,Mountain,1 beds,1 baths,1 Toilets,"10,000"
rd,Shanzu,2 beds,2 baths,1 Toilets,"18,000"
Buruburu,Buruburu,beds,1 baths,1 Toilets,"5,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"6,000"
Utawala,Utawala,beds, baths, Toilets,"15,000"
Makadara,STRATHMORE,1 beds,1 baths,1 Toilets,"14,500"
Donholm,Donholm,beds,1 baths,1 Toilets,"6,000"
GATE,GOLDEN,3 beds,3 baths, Toilets,"35,000"
Kangemi,Kangemi,2 beds,2 baths,1 Toilets,"12,000"
Kasarani,KASARANI,beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruai,3 beds,3 baths,3 Toilets,"18,000"
Nairobi,Ruai,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Komarock,1 beds,1 baths,1 Toilets,"18,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Komarock,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Komarock,1 beds,1 baths,1 Toilets,"7,000"
Area,Kasarani,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Mowlem,2 beds,3 baths,3 Toilets,"18,000"
Area,Kasarani,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Pangani,2 beds,3 baths,3 Toilets,"20,000"
Nairobi,Parklands,1 beds,1 baths,1 Toilets,"6,000"
drive,Brookside,5 beds,4 baths,4 Toilets,"150,000"
b,South,4 beds,4 baths,4 Toilets,"45,000"
Area,Kasarani,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"23,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
b,South,1 beds,1 baths,1 Toilets,"6,000"
Madaraka,Madaraka,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Madaraka,3 beds,3 baths,3 Toilets,"25,000"
Ruaraka,Ruaraka,1 beds,1 baths,1 Toilets,"6,500"
West,Nairobi,2 beds,2 baths,2 Toilets,"15,000"
Hurlingham,Hurligham,3 beds,3 baths,3 Toilets,"30,000"
Buruburu,Buruburu,beds, baths, Toilets,"9,000"
Rd,Mbagathi,1 beds,1 baths,1 Toilets,"6,500"
west,Nairobi,1 beds,1 baths,1 Toilets,"10,000"
West,Nairobi,2 beds,2 baths,2 Toilets,"18,000"
B,South,3 beds,3 baths,3 Toilets,"25,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"9,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
Utawala,Utawala,3 beds,3 baths,3 Toilets,"25,000"
Kileleshwa,Kileleshwa,4 beds,4 baths,4 Toilets,"80,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Parklands,1 beds,1 baths,1 Toilets,"15,000"
Kabete,Lower,beds,1 baths,1 Toilets,"6,000"
ST,1,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"10,000"
Area,Langata,2 beds,2 baths,2 Toilets,"16,000"
Area,Langata,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kangemi,2 beds,2 baths,2 Toilets,"12,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Hurlingham,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"5,000"
Donholm,NAIVAS,1 beds,1 baths,1 Toilets,"10,000"
B,South,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"5,000"
Ruaraka,ALLSOPPS,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Madaraka,2 beds,1 baths,1 Toilets,"14,000"
Langata,LANGATA,3 beds,2 baths,2 Toilets,"28,000"
Nairobi,Ruaka,3 beds,3 baths,3 Toilets,"25,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"15,000"
Nairobi,Kangemi,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Langata,2 beds,2 baths,2 Toilets,"22,000"
Nairobi,Utawala,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Njiru,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Hurlingham,1 beds, baths, Toilets,"15,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ngara,beds, baths, Toilets,"6,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"7,500"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
Kangemi,Kangemi,beds,1 baths,1 Toilets,"5,000"
Syokimau,Syokimau,2 beds,2 baths,2 Toilets,"17,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
Utawala,UTAWALA,3 beds,2 baths,2 Toilets,"23,000"
Utawala,Utawala,2 beds,2 baths,2 Toilets,"16,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Hurlingham,2 beds,2 baths,2 Toilets,"15,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Langata,2 beds,2 baths,2 Toilets,"20,000"
Kasarani,Kasarani,1 beds,1 baths,1 Toilets,"6,500"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"7,000"
Kabete,Lower,1 beds,1 baths,1 Toilets,"6,500"
West,Nairobi,1 beds,1 baths,1 Toilets,"6,500"
B,South,2 beds,2 baths,2 Toilets,"18,000"
Ii,Umoja,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Thome,2 beds,2 baths,2 Toilets,"18,000"
Syokimau,katani,3 beds,3 baths,3 Toilets,"25,000"
DRIVE,SORE,2 beds,2 baths,2 Toilets,"20,500"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"6,000"
B,South,2 beds,1 baths,1 Toilets,"20,000"
Langata,LANGATA,1 beds,1 baths,1 Toilets,"7,000"
avenue,I'st,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Buruburu,2 beds,1 baths,1 Toilets,"14,000"
Nairobi,Kasarani,1 beds, baths, Toilets,"7,500"
Nairobi,Syokimau,3 beds,3 baths,3 Toilets,"25,000"
b,south,1 beds,1 baths,1 Toilets,"6,000"
Kasarani,icipe,2 beds,2 baths,2 Toilets,"20,000"
lane,school,2 beds,2 baths,2 Toilets,"25,000"
lane,school,1 beds,1 baths,1 Toilets,"7,000"
Ngara,ngara,1 beds,1 baths,1 Toilets,"6,500"
3rd,Parklands,1 beds,1 baths,1 Toilets,"14,000"
Kilimani,Kilimani,beds,1 baths,1 Toilets,"7,000"
Kangemi,Kangemi,1 beds,1 baths,1 Toilets,"8,000"
MARKET,NGARA,2 beds,2 baths,1 Toilets,"18,000"
Madaraka,Madaraka,2 beds,2 baths,2 Toilets,"18,000"
DENTAL,PARKROAD,beds,1 baths,1 Toilets,"7,000"
MARKET,NGARA,1 beds,1 baths,1 Toilets,"10,000"
Ruthimitu,Uthiru,3 beds,3 baths,2 Toilets,"20,000"
Syokimau,Syokimau,1 beds,1 baths,1 Toilets,"9,000"
MARKET,NGARA,beds,1 baths,1 Toilets,"6,000"
Utawala,QUICKMART,2 beds,1 baths,1 Toilets,"14,000"
Utawala,QUICKMART,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Pangani,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Utawala,2 beds, baths, Toilets,"15,000"
Utawala,QUICKMART,beds,1 baths,1 Toilets,"6,000"
C,South,3 beds,3 baths,3 Toilets,"25,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Kilimani,beds, baths, Toilets,"30,000"
B,South,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"10,000"
West,Nairobi,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Umoja,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"5,500"
Madaraka,MADARAKA,beds,1 baths,1 Toilets,"6,000"
Madaraka,MADARAKA,1 beds,1 baths,1 Toilets,"10,000"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"10,000"
Donholm,Donholm,beds,1 baths,1 Toilets,"6,000"
Kasarani,KASARANI,beds,1 baths,1 Toilets,"6,000"
C,South,3 beds,3 baths,3 Toilets,"35,000"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"10,000"
Kasarani,Kasarani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Ruai,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"10,000"
Syokimau,Syokimau,1 beds,1 baths,1 Toilets,"10,000"
Langata,Langata,1 beds,1 baths,1 Toilets,"6,500"
Muthaiga,Muthaiga,3 beds,3 baths,3 Toilets,"40,000"
drive,Moi,2 beds,1 baths,1 Toilets,"35,000,000"
Estate,Hazina,2 beds,1 baths,2 Toilets,"26,500"
Kasarani,Kasarani,2 beds,1 baths,1 Toilets,"18,000"
Kasarani,Kasarani,1 beds,1 baths,1 Toilets,"9,000"
Roysambu,Roysambu,1 beds,1 baths,1 Toilets,"8,000"
Madaraka,Madaraka,2 beds,2 baths,2 Toilets,"30,000"
Nairobi,Thome,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"6,000"
Jamhuri,Jamhuri,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Jamhuri,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Muthaiga,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Mirema,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Mirema,2 beds,2 baths,2 Toilets,"18,000"
Langata,Langata,3 beds,3 baths,3 Toilets,"25,000"
Kasarani,Kasarani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Langata,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Mirema,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Mirema,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"6,100,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"10,200,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"16,800,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"18,700,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"6,500"
Sukari,Kahawa,1 beds,1 baths,2 Toilets,"10,000"
Nairobi,Kasarani,2 beds,2 baths,2 Toilets,"16,000"
Drive,USIU,1 beds,1 baths,1 Toilets,"13,000"
C,SOUTH,1 beds,1 baths,1 Toilets,"14,000"
Langata,Langata,beds,1 baths,1 Toilets,"6,000"
SHAPARA,OLE,2 beds,2 baths,2 Toilets,"23,000"
North,Eastleigh,1 beds,1 baths, Toilets,"6,000"
ROAD,MAKUENI,1 beds,1 baths,1 Toilets,"20,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"14,000"
road,Ngong,beds,1 baths,1 Toilets,"6,000"
Roysambu,Roysambu,beds,1 baths,1 Toilets,"5,500"
Ngara,Ngara,beds,1 baths,1 Toilets,"5,500"
road,Thika,3 beds,1 baths,1 Toilets,"19,000"
Nairobi,Karen,3 beds,3 baths,3 Toilets,"40,000"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Karen,1 beds,1 baths, Toilets,"6,500"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Thome,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Umoja,2 beds,2 baths,2 Toilets,"18,000"
