City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,En-suite,Lift,Price
Westlands,Brookside,Building Area 144 m²,2,2,1,0,0,0,1,1,1,0,100000
Westlands,Riverside,,2,3,1,0,1,0,1,1,1,0,130000
Nairobi,Kileleshwa,,1,1,1,0,0,1,1,1,1,0,65000
Nairobi,Lavington,Building Area 248 m²,4,4,1,0,1,1,1,1,1,0,270000
Nairobi,Kileleshwa,,3,2,0,0,0,0,0,1,0,0,85000
Westlands,Waiyaki Way,,2,2,1,1,1,1,1,1,1,0,250000
Westlands,Westlands Area,Building Area 310 m²,3,3,1,0,1,1,1,1,1,0,310000
Nairobi,Kilimani,,3,3,0,0,0,0,1,0,1,0,100000
Westlands,General Mathenge,,2,2,0,0,1,1,0,1,1,0,90000
Nairobi,Kileleshwa,,2,2,0,0,0,0,0,1,1,0,50000
Nyali,Nyali Area,,3,2,1,0,1,0,1,1,1,0,65000
Nairobi,Kilimani,,1,2,1,1,1,1,1,1,1,0,130000
Nairobi,Kileleshwa,Building Area 2200 ft²,3,4,1,0,1,1,1,1,1,0,140000
Nairobi,Lavington,Building Area 227 m²,3,4,1,0,1,0,1,1,1,0,90000
Nairobi,Kilimani,Building Area 300 m²,3,4,1,1,1,1,1,1,1,0,230000
Nyali,Nyali Area,Building Area 1860 ft²,3,4,0,1,1,0,1,1,1,0,85000
Westlands,Parklands,,3,3,1,1,0,1,0,1,1,0,300000
Westlands,Lower Kabete,Building Area 150 m²,2,3,1,0,1,1,1,1,1,0,205000
Westlands,Spring Valley,Building Area 170 m²,2,3,1,1,1,1,1,1,1,0,280000
Nairobi,Kileleshwa,,3,2,0,0,0,0,0,0,0,0,110000
Nairobi,Kilimani,,3,2,0,0,1,0,1,0,1,0,80000
Nairobi,Kiambu Road,,3,2,0,1,1,0,1,1,1,0,150000
Nyali,Nyali Area,,3,3,1,0,0,1,1,1,1,0,120000
Kiambu County,Thindigua,Building Area 8000 m²,3,2,,,,,,,,,60000
Nairobi,Kilimani,,2,2,1,1,0,0,0,0,1,0,160000
Nairobi,Kilimani,Building Area 112 m²,3,3,1,1,1,1,1,1,1,0,300000
Nairobi,Kileleshwa,,4,3,1,0,1,1,1,1,1,0,120000
Roysambu,Garden Estate,Building Area 135 m²,3,3,1,0,1,0,1,1,1,0,80000
Nairobi,Kilimani,Building Area 180 m²,3,3,1,0,1,0,1,1,1,0,90000
Nairobi,Lavington,,3,3,0,0,0,0,1,1,1,0,75000
Westlands,Westlands Area,Building Area 108 m²,2,3,1,1,1,1,1,1,1,0,220000
Westlands,General Mathenge,,3,3,1,0,0,1,1,1,1,0,180000
Nairobi,Thika Road,,2,3,1,1,0,1,1,1,1,0,140000
Nairobi,Lavington,,3,,1,1,1,0,1,1,1,0,230000
Westlands,Kitisuru,Building Area 120 m²,2,2,1,0,1,1,1,1,1,0,80000
Westlands,Westlands Area,,3,,0,0,0,0,0,0,0,0,330000
Nairobi,Muthaiga,Building Area 200 m²,2,3,1,0,1,1,1,1,1,0,150000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,60000
Nairobi,Thika Road,,2,,1,1,0,1,1,1,0,0,170000
Westlands,Rosslyn,,1,1,1,1,1,1,1,1,1,0,250000
Nairobi,Lavington,Building Area 65 m²,1,2,1,1,1,1,1,1,1,0,140000
Nyali,Mkomani,Building Area 2100 ft²,3,2,0,0,0,0,1,1,1,0,45000
Westlands,Westlands Area,,3,3,1,0,1,0,1,1,1,0,110000
Nairobi,Muthaiga,,3,3,1,0,1,1,1,1,1,0,250000
Westlands,Rhapta Road,,2,,0,0,0,0,0,0,0,0,180000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,220000
Kilifi County,Mtwapa,Building Area 1200 ft²,2,3,1,0,1,1,1,1,1,0,35000
Westlands,General Mathenge,,3,,0,0,0,1,0,1,1,0,160000
Nairobi,Thika Road,,3,3,1,0,0,0,1,0,0,0,70000
Westlands,Riverside,,4,5,1,1,0,1,1,1,1,0,300000
Westlands,Parklands,,3,3,1,1,0,0,1,1,0,0,250000
Westlands,General Mathenge,,4,4,1,0,0,1,1,1,1,0,460000
Westlands,Loresho,,3,2,1,0,1,0,1,1,1,0,80000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,0,1,1,1,1,1,0,150000
Westlands,Lower Kabete,,3,3,1,1,1,1,1,1,1,0,330000
Westlands,Parklands,,3,2,0,0,0,0,1,1,1,0,85000
Westlands,Riverside,,3,,0,0,0,1,1,0,0,0,170000
Nairobi,Kilimani,,3,3,1,1,1,1,1,1,1,0,290000
Westlands,Riverside,,2,2,1,0,1,1,1,1,1,0,100000
Nairobi,Kileleshwa,,2,3,1,1,1,1,1,1,1,0,145000
Nairobi,Kilimani,,2,3,1,0,1,0,1,1,1,0,75000
Nairobi,Lavington,,3,4,1,0,0,1,0,1,1,0,120000
Nairobi,Lavington,,4,4,1,0,1,1,1,1,1,0,120000
Nairobi,Kilimani,,2,2,0,1,0,1,1,0,1,0,120000
Westlands,Brookside,,2,2,0,0,0,0,0,1,0,0,65000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,1,0,70000
Westlands,General Mathenge,,4,5,0,0,0,1,1,1,0,0,400000
Westlands,Riverside,,4,3,0,0,0,0,1,1,1,0,170000
Nairobi,Karen Hardy,,2,2,0,0,0,0,0,0,0,0,150000
Nyali,Nyali Area,Building Area 2420 ft²,2,3,1,0,1,0,1,1,1,0,180000
Nairobi,Kiambu Road,,2,2,0,1,1,0,1,1,0,0,120000
Kiambu County,Thindigua,,2,,0,0,0,0,0,0,0,0,30000
Kilifi County,Vipingo,Building Area 750 ft²,2,2,1,0,1,0,0,1,1,0,25000
Westlands,Westlands Area,Building Area 90 m²,1,1,1,1,1,1,1,1,1,0,150000
Westlands,Westlands Area,,2,,1,0,0,1,0,0,0,0,150000
Westlands,Brookside,,3,4,1,0,1,1,1,1,1,0,150000
Westlands,Brookside,,3,3,1,0,1,1,1,1,1,0,220000
Nairobi,Kilimani,,2,2,1,0,1,0,1,1,1,0,90000
Westlands,Kyuna,,1,1,0,1,1,0,1,1,1,0,80000
Westlands,Spring Valley,,2,3,1,1,1,1,1,1,1,0,335000
Nairobi,Kilimani,,2,,0,1,0,0,0,0,0,0,180000
Nyali,Nyali Area,Building Area 2840 ft²,3,4,1,0,1,1,1,1,1,0,135000
Westlands,General Mathenge,,4,4,1,0,0,0,0,0,0,0,275000
Westlands,Riverside,,3,3,1,0,0,1,1,1,1,0,150000
Nyali,Nyali Area,,3,3,1,1,1,1,1,1,1,0,190000
Nairobi,Upper Hill,,3,4,1,1,1,1,1,1,1,0,220000
Westlands,Riverside,,1,2,1,0,0,1,1,1,1,0,100000
Westlands,Westlands Area,,2,2,1,1,0,1,1,1,0,0,170000
Westlands,Riverside,Building Area 3000 ft²,3,3,1,0,1,1,1,1,1,0,170000
Westlands,Westlands Area,,3,3,1,0,0,1,1,1,0,0,140000
Westlands,Brookside,,3,3,1,0,1,1,1,1,1,0,240000
Nairobi,Kilimani,,3,4,0,0,0,0,1,1,1,0,85000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,1,1,1,0,1,1,0,230000
Nairobi,Lavington,,3,3,0,0,1,0,1,1,1,0,90000
Nairobi,Upper Hill,,2,3,1,0,0,1,1,0,0,0,170000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,1,0,130000
Westlands,Riverside,,3,2,0,0,0,0,1,1,1,0,180000
Nairobi,Kileleshwa,Building Area 166 m²,2,3,1,0,1,1,1,1,1,0,110000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,230000
Westlands,Parklands,,1,1,1,1,1,0,1,1,1,0,120000
Nairobi,Kilimani,,4,4,1,0,1,1,1,1,1,0,140000
Nairobi,Kileleshwa,,2,2,1,1,1,1,1,1,1,0,250000
Westlands,General Mathenge,,3,3,1,0,0,0,1,1,0,0,220000
Westlands,Parklands,,6,6,1,0,1,1,1,1,1,0,220000
Nyali,Nyali Area,,3,4,1,0,1,0,1,1,1,0,140000
Nairobi,Kileleshwa,Building Area 190 m²,2,,1,1,1,1,1,1,1,0,200000
Westlands,General Mathenge,,3,3,1,0,0,1,1,1,1,0,170000
Westlands,Brookside,,2,2,0,0,0,0,0,1,1,0,130000
Westlands,Parklands,Building Area 80 m²,1,1,1,1,1,1,1,1,1,0,130000
Nairobi,Hurlingham,,2,1,1,0,1,0,1,1,1,0,70000
Nyali,Nyali Area,,2,3,1,1,1,1,1,1,1,0,185000
Ruiru,Tatu City,Building Area 130 m²,2,2,1,0,1,1,1,1,1,0,50000
Nairobi,Kiambu Road,,3,3,1,1,0,1,0,1,1,0,120000
Westlands,Westlands Area,,4,4,1,0,1,1,1,1,1,0,230000
Nairobi,Muthaiga,,2,2,0,0,1,1,1,1,1,0,170000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,220000
Nairobi,Kilimani,,2,1,1,0,0,1,0,1,0,0,80000
Nyali,Nyali Area,,3,3,1,1,1,1,1,1,1,0,15000
Nairobi,Kileleshwa,,1,2,1,1,1,1,1,1,1,0,140000
Nairobi,Lavington,Building Area 170 m²,3,3,1,0,0,1,1,1,1,0,140000
Westlands,Westlands Area,,2,2,1,1,1,1,0,1,1,0,180000
Nairobi,Lavington,,3,2,1,0,0,1,1,1,1,0,90000
Westlands,Parklands,,1,1,1,1,1,1,1,1,1,0,140000
Nairobi,Kilimani,,1,1,1,0,0,1,1,1,1,0,60000
Nairobi,Kilimani,,2,3,1,1,0,0,0,1,0,0,120000
Nairobi,Karen,,2,2,1,1,1,0,1,1,1,0,120000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,105000
Westlands,Rosslyn,,2,2,1,0,1,1,1,1,1,0,170000
Westlands,General Mathenge,,4,4,0,0,0,0,0,1,1,0,180000
Nairobi,Kileleshwa,,3,2,0,0,1,0,1,1,1,0,95000
Nairobi,Karen,,1,1,0,0,0,0,1,1,1,0,70000
Nyali,Nyali Area,,2,2,0,1,0,0,0,0,1,0,12000
Westlands,Kitisuru,,2,,0,0,0,0,0,0,0,0,80000
Nairobi,Lavington,,3,2,1,0,0,1,1,1,0,0,75000
Nairobi,Kilimani,,4,4,1,0,0,1,1,1,1,0,630000
Nairobi,Kileleshwa,,4,4,1,0,1,1,1,1,1,0,170000
Nairobi,Kilimani,,3,3,1,1,0,1,0,1,1,0,250000
Westlands,Riverside,,3,4,1,0,1,1,1,1,1,0,150000
Nairobi,Lavington,,3,2,0,0,0,0,0,1,1,0,95000
Westlands,Spring Valley,Building Area 250 m²,3,4,1,1,1,1,1,1,1,0,350000
Nairobi,Kileleshwa,,3,3,1,1,0,0,1,0,1,0,200000
Westlands,Westlands Area,,3,2,0,0,1,0,1,1,1,0,120000
Nairobi,Kileleshwa,,3,2,1,0,0,1,1,1,0,0,110000
Westlands,Spring Valley,,4,5,1,0,1,1,1,1,1,0,450000
Kiambu County,Ruaka,Building Area 4000 m²,3,2,,,,,,,,,45000
Westlands,Riverside,,3,3,1,0,1,0,1,1,0,0,150000
Westlands,Westlands Area,,3,3,1,0,1,0,1,1,1,0,160000
Kilifi County,Mtwapa,Building Area 350 m²,3,3,0,1,1,0,1,1,1,0,120000
Nairobi,Kilimani,,2,3,1,0,0,1,0,1,0,0,120000
Ruiru,Tatu City,Building Area 90 m²,2,2,0,0,0,1,1,1,1,0,54500
Nyali,Mkomani,,3,3,1,0,0,1,1,1,1,0,65000
Nairobi,Kileleshwa,,3,3,0,0,0,0,1,1,1,0,75000
Nairobi,Kilimani,,3,2,1,0,0,1,1,1,1,0,75000
Nairobi,Kileleshwa,,3,2,1,0,1,0,0,1,1,0,70000
Nairobi,Kilimani,,2,,0,0,0,0,0,0,0,0,220000
Nyali,Nyali Area,Building Area 2860 ft²,3,4,1,0,1,1,1,1,1,0,181000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,250000
Nairobi,Karen,,1,1,0,1,0,0,0,0,0,0,100000
Westlands,Rhapta Road,Building Area 140 m²,2,3,1,0,1,1,1,1,1,0,140000
Nairobi,Kileleshwa,Building Area 149 m²,3,4,1,0,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,Building Area 150 m²,2,2,1,1,1,1,1,1,1,0,220000
Nairobi,Kiambu Road,,2,2,0,0,1,0,1,1,1,0,56000
Westlands,Parklands,Building Area 250 m²,3,3,1,0,1,1,1,1,1,0,250000
Nairobi,Kilimani,,3,3,1,1,1,0,1,1,1,0,190000
Westlands,Riverside,,3,3,1,0,1,1,1,1,1,0,135000
Nairobi,Kilimani,Building Area 179 m²,2,2,1,0,1,1,1,1,1,0,85000
Nairobi,Thika Road,,2,2,1,1,0,1,0,1,1,0,180000
Nairobi,Kilimani,,1,1,1,1,1,0,0,0,1,0,120000
Nairobi,Kilimani,,4,,0,1,0,0,0,0,0,0,not
Nairobi,Lavington,,4,3,0,0,0,0,1,1,1,0,100000
Nairobi,Kilimani,,2,2,1,1,1,0,1,1,1,0,120000
Kiambu County,Ruaka,,2,3,0,0,1,0,1,1,0,0,30000
Westlands,Riverside,,4,2,0,0,0,0,1,1,1,0,200000
Nyali,Nyali Area,,3,4,1,1,1,1,1,1,1,0,215000
Westlands,Westlands Area,Building Area 230 m²,3,4,1,1,1,0,1,1,1,0,250000
Nairobi,Kilimani,Building Area 125 m²,2,2,1,1,1,1,1,1,1,0,150000
Westlands,Brookside,,3,2,0,0,0,0,0,1,1,0,100000
Nairobi,Kiambu Road,,1,1,1,1,1,1,1,1,1,0,100000
Westlands,Westlands Area,,1,2,1,1,1,0,1,1,1,0,120000
Machakos County,Athi River,,2,2,0,0,1,0,1,1,1,0,22000
Westlands,Riverside,,3,3,1,1,1,0,1,1,1,0,300000
Nyali,Nyali Area,,3,2,0,0,1,0,1,1,1,0,50000
Westlands,Riverside,,2,2,1,1,1,0,1,1,1,0,180000
Nairobi,Kileleshwa,,2,2,0,1,0,0,0,1,1,0,126000
Westlands,Brookside,,4,4,1,0,1,1,1,1,1,0,200000
Nairobi,Kileleshwa,,4,3,0,0,1,0,1,1,1,0,78000
Nairobi,Kileleshwa,,0,1,1,1,0,1,1,1,0,0,110000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,1,0,110000
Nairobi,Lavington,,1,,0,0,0,1,1,0,0,0,190000
Nairobi,Thika Road,,2,2,1,0,1,1,1,1,1,0,79000
Westlands,General Mathenge,,4,5,1,0,1,1,1,1,1,0,400000
Nyali,Nyali Area,,4,4,1,0,1,0,1,1,1,0,190000
Westlands,Spring Valley,Building Area 414 m²,4,4,1,0,1,1,1,1,1,0,400000
Nyali,Nyali Area,,3,4,0,0,1,1,1,1,1,0,100000
Nairobi,Lavington,,2,,,,,,,,,,60000
Westlands,Riverside,,2,2,0,1,1,0,1,1,1,0,140000
Westlands,Runda,,2,2,1,0,1,0,1,1,1,0,200000
Nairobi,Kilimani,,3,3,1,0,1,1,0,1,1,0,110000
Westlands,General Mathenge,Building Area 2300 ft²,3,4,1,1,1,1,1,1,1,0,250000
Westlands,Parklands,,4,4,1,0,0,1,1,1,1,0,300000
Nairobi,Kilimani,,3,2,0,1,1,0,1,1,1,0,120000
Kwale County,Diani,,2,3,1,1,0,1,1,1,1,0,12000
Nairobi,Lavington,,4,3,1,0,1,1,1,1,1,0,170000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,75000
Westlands,Westlands Area,Building Area 74 m²,2,2,1,1,1,1,0,1,1,0,12000
Nairobi,Kileleshwa,,2,3,1,0,1,1,1,1,1,0,100000
Nairobi,Kilimani,,3,,0,1,1,0,0,1,0,0,130000
Westlands,Westlands Area,,3,2,1,0,1,0,1,1,1,0,125000
Nairobi,Kilimani,,2,2,0,1,1,1,1,1,1,0,100000
Westlands,Westlands Area,,1,2,1,0,1,1,1,1,1,0,75000
Nairobi,Lavington,,0,1,1,1,1,1,1,1,1,0,120000
Westlands,Riverside,,4,4,1,0,1,1,1,1,1,0,350000
Nairobi,Kileleshwa,,3,4,1,0,1,1,1,1,1,0,not
Westlands,Kitisuru,,3,,0,0,0,1,0,0,0,0,100000
Nairobi,Lavington,,2,2,1,0,1,1,1,1,1,0,75000
Westlands,Waiyaki Way,,2,2,0,0,0,0,1,1,0,0,35000
Nairobi,Lavington,,2,3,1,0,0,0,1,1,1,0,75000
Westlands,Kitisuru,,2,2,1,1,0,0,0,0,1,0,248000
Westlands,Riverside,Building Area 300 m²,3,4,1,1,1,1,1,1,1,0,300000
Nairobi,Kilimani,,3,3,1,0,0,0,0,1,1,0,130000
Kiambu County,Limuru,,2,1,0,0,0,0,0,0,0,0,48000
Westlands,Riverside,Building Area 106 m²,3,3,1,1,1,1,1,1,1,0,14000
Nyali,Nyali Area,Building Area 2800 ft²,3,4,1,0,1,1,1,1,1,0,120000
Nairobi,Kilimani,,2,,1,1,1,1,1,1,1,0,180000
Westlands,General Mathenge,,5,6,1,0,1,1,1,1,1,0,270000
Nairobi,Kilimani,,3,4,1,0,0,1,1,1,1,0,140000
Westlands,Westlands Area,,1,2,1,1,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,3,3,0,0,1,0,0,1,1,0,180000
Nairobi,Kileleshwa,Building Area 105 m²,2,2,1,0,0,1,0,1,1,0,70000
Westlands,Westlands Area,,3,3,1,0,0,0,1,0,0,0,120000
Westlands,Westlands Area,,1,2,1,0,1,1,1,1,1,0,70000
Westlands,Parklands,,3,3,1,0,0,0,1,0,1,0,120000
Westlands,Riverside,,3,,1,0,0,1,0,0,0,0,280000
Westlands,Westlands Area,,2,2,1,1,0,0,0,0,0,0,165000
Nairobi,Kileleshwa,,1,1,1,1,1,1,1,1,1,0,190000
Westlands,Waiyaki Way,,3,,,,,,,,,,75000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,85000
Westlands,Westlands Area,,0,1,1,0,1,0,0,1,1,0,33000
Nairobi,Kileleshwa,,5,4,0,0,1,0,1,1,1,0,150000
Nairobi,Kileleshwa,,2,,,,,,,,,,55000
Nairobi,Kileleshwa,,3,2,0,0,0,0,0,1,1,0,130000
Nairobi,Riara Road,Building Area 2100 ft²,4,4,1,0,1,1,1,1,1,0,130000
Nyali,Nyali Area,,3,4,1,0,0,1,1,1,1,0,95000
Westlands,Westlands Area,,2,2,1,1,1,1,0,1,1,0,150000
Westlands,Riverside,Building Area 140 m²,2,3,1,1,0,0,1,0,1,0,120000
Nairobi,Upper Hill,,0,1,1,0,0,1,1,1,1,0,80000
Westlands,Parklands,,3,3,0,0,0,0,1,1,1,0,90000
Nyali,Nyali Area,,3,4,0,0,1,0,1,1,1,0,60000
Westlands,Riverside,,3,2,0,0,0,0,0,0,1,0,100000
Nairobi,Uthiru,Building Area 135 m²,3,2,1,0,1,1,1,1,1,0,55000
Nairobi,Kilimani,,3,2,1,0,0,1,1,1,1,0,70000
Westlands,General Mathenge,,4,4,0,0,0,0,0,0,1,0,460500
Nairobi,Lavington,,2,2,1,0,1,1,1,1,1,0,120000
Nairobi,Ngara,,2,2,0,0,0,0,0,1,0,0,42000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,95000
Nairobi,Kilimani,,2,2,1,0,0,0,1,1,1,0,70000
Westlands,Brookside,Building Area 14 m²,2,3,0,1,0,0,0,0,0,0,230000
Nairobi,Kileleshwa,,3,4,1,0,1,1,1,1,1,0,160000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,95000
Westlands,General Mathenge,Building Area 350 m²,4,4,1,0,1,1,1,1,1,0,430000
Nyali,Nyali Area,Building Area 1200 m²,1,1,1,1,1,0,0,1,1,0,65000
Nairobi,Kilimani,,3,3,1,0,1,0,1,1,1,0,160000
Nairobi,Thika Road,,3,2,1,0,0,0,1,1,0,0,80000
Westlands,Riverside,Building Area 100 m²,2,2,0,1,1,0,1,1,1,0,160000
Nairobi,Ngong Road,,1,1,0,0,0,0,1,1,1,0,30000
Westlands,Westlands Area,,2,3,1,1,1,1,1,1,1,0,350000
Nairobi,Kileleshwa,Building Area 250 m²,3,4,1,0,1,1,1,1,1,0,130000
Nyali,Nyali Area,Building Area 1842 ft²,3,2,1,1,1,0,1,1,1,0,110000
Westlands,Parklands,,4,5,1,0,0,1,1,0,1,0,180000
Nairobi,Kilimani,,4,5,1,1,1,1,1,1,1,0,340000
Nairobi,Lavington,,4,4,1,0,1,0,1,1,1,0,240000
Nairobi,Karen,,0,,0,0,0,0,0,0,0,0,11000
Westlands,Westlands Area,Building Area 95 m²,1,1,1,1,1,1,1,1,1,0,160000
Mombasa Island,Mombasa CBD,Building Area 2189 ft²,3,2,0,0,0,0,0,1,1,0,65000
Nairobi,Kilimani,Building Area 2700 m²,3,4,1,1,1,1,1,1,1,0,330000
Nairobi,Kilimani,,3,2,0,0,0,0,0,0,1,0,75000
Nairobi,Kileleshwa,,3,2,1,0,0,1,1,1,1,0,160000
Machakos County,Athi River,,2,,0,0,0,0,0,0,0,0,20000
Nairobi,Kilimani,,3,3,1,0,1,1,1,1,1,0,120000
Nyeri,2 Bed,,2,2,0,0,1,0,0,1,0,0,15000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,1,1,1,1,1,1,0,220000
Nairobi,Kileleshwa,Building Area 150 m²,2,2,1,0,1,1,1,1,1,0,110000
Nairobi,Lavington,,2,,0,0,0,0,0,0,0,0,200000
Nairobi,Lavington,,1,1,0,0,0,0,0,0,1,0,140000
Nairobi,Kileleshwa,,3,4,1,0,1,0,1,1,1,0,100000
Westlands,General Mathenge,,2,2,1,1,0,1,1,1,1,0,180000
Westlands,Parklands,,3,3,1,0,1,0,1,1,1,0,110000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,1,1,1,1,1,1,0,230000
Westlands,Westlands Area,,4,3,0,0,1,0,1,1,1,0,95000
Nairobi,Lavington,Building Area 150 m²,2,2,,,,,,,,,80000
Westlands,Rhapta Road,,2,2,1,0,0,0,1,1,1,0,65000
Nyali,Nyali Area,,4,5,0,0,1,1,1,1,1,0,230000
Westlands,Parklands,,3,3,1,0,0,1,1,0,0,0,220000
Nairobi,Kileleshwa,,1,1,0,1,0,0,0,1,1,0,90000
Westlands,Westlands Area,,2,3,1,1,1,1,1,1,1,0,250000
Nairobi,Kileleshwa,,1,1,1,1,0,1,1,1,0,0,150000
Nairobi,Dennis Pritt,,2,2,1,0,1,1,1,1,1,0,85000
Nairobi,Kilimani,,3,3,0,1,0,0,0,0,1,0,170000
Nairobi,Valley Arcade,,2,2,1,1,1,1,1,1,1,0,160000
Nairobi,Kileleshwa,,3,3,1,1,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,,1,2,1,1,0,0,1,0,1,0,100000
Westlands,General Mathenge,,3,3,1,0,1,1,1,1,1,0,235000
Nairobi,Kilimani,Building Area 1390 ft²,2,2,1,0,1,0,1,0,1,0,80000
Nairobi,Kilimani,,1,1,1,1,1,0,1,1,1,0,130000
Kiambu County,Ruaka,,2,2,,,,,,,,,40000
Nairobi,Kileleshwa,,2,2,1,0,0,1,0,1,0,0,75000
Westlands,Westlands Area,,3,3,1,0,0,0,0,0,0,0,130000
Westlands,Westlands Area,,2,2,1,1,1,1,0,1,1,0,297000
Westlands,General Mathenge,,3,3,0,1,1,0,0,1,1,0,220000
Westlands,Rhapta Road,,2,2,1,0,1,0,1,1,1,0,110000
Nairobi,Kiambu Road,,2,2,0,1,0,0,1,1,1,0,110000
Nairobi,Kileleshwa,Building Area 2200 ft²,3,4,1,0,0,1,0,1,1,0,150000
Nairobi,Kilimani,,3,3,1,0,0,1,1,1,1,0,90000
Nairobi,Kilimani,Building Area 212 m²,3,4,1,0,1,1,1,1,1,0,160000
Westlands,Westlands Area,,2,2,1,0,0,1,1,1,0,0,120000
Westlands,Westlands Area,,1,1,1,1,0,0,1,1,0,0,160000
Westlands,Kitisuru,,3,3,0,1,0,1,1,0,0,0,400000
Nyali,Nyali Area,Building Area 3000 m²,4,5,1,0,0,1,1,1,1,0,150000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,,1,2,1,0,0,1,0,1,1,0,55000
Westlands,Westlands Area,,2,2,1,1,0,1,0,0,1,0,180000
Nairobi,Kilimani,Building Area 160 m²,3,4,1,0,1,1,1,1,1,0,100000
Westlands,Rosslyn,,3,3,0,0,0,0,0,0,0,0,220000
Westlands,Runda,,3,2,1,1,1,0,1,1,1,0,150000
Westlands,Westlands Area,,3,3,0,1,1,1,0,1,1,0,350000
Westlands,Brookside,Building Area 2250 ft²,3,3,0,0,1,1,1,1,1,0,150000
Westlands,Waiyaki Way,,2,2,1,0,1,1,1,1,1,0,100000
Westlands,Parklands,,2,,0,0,0,0,0,0,0,0,45000
Westlands,Parklands,Building Area 163 m²,2,2,1,0,1,1,1,1,1,0,150000
Nairobi,Nairobi West,,3,2,0,0,0,0,1,1,1,0,65000
Nairobi,Kilimani,Building Area 140 m²,2,2,1,1,1,1,1,0,1,0,140000
Westlands,Riverside,,3,4,1,0,1,1,0,1,1,0,150000
Westlands,Westlands Area,,2,,1,0,0,0,1,0,1,0,110000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,280000
Roysambu,Garden Estate,,3,4,1,0,1,0,0,1,1,0,150000
Nairobi,Upper Hill,Building Area 30 m²,0,1,1,1,1,1,1,1,0,0,7000
Westlands,Riverside,,4,4,1,0,1,1,1,1,1,0,370000
Westlands,Kitisuru,,3,2,1,0,1,1,1,1,1,0,95000
Westlands,Riverside,,1,,1,1,0,1,1,1,0,0,150000
Nairobi,Lavington,Building Area 226 m²,3,4,1,0,1,1,1,1,1,0,120000
Nairobi,Lavington,,1,2,1,0,1,1,1,1,1,0,95000
Westlands,General Mathenge,Building Area 250 m²,3,3,1,1,1,1,1,1,1,0,270
Nairobi,Kilimani,,3,3,1,1,0,1,1,0,0,0,180000
Nairobi,Kileleshwa,,3,3,0,0,1,1,1,1,1,0,76000
Westlands,Westlands Area,,2,2,1,1,1,1,0,1,1,0,170000
Nairobi,Kilimani,Building Area 90 m²,2,2,1,0,1,1,1,1,1,0,90000
Westlands,Parklands,,3,4,1,1,0,1,1,1,1,0,not
Westlands,Runda,,2,2,1,1,1,1,0,1,1,0,140000
Nairobi,Karen,,1,1,0,0,0,0,1,0,1,0,25000
Westlands,Parklands,,3,,0,0,0,0,0,1,0,0,72500
Nairobi,Kilimani,,1,2,1,1,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,,2,2,1,1,0,1,1,0,0,0,150000
Nairobi,Lavington,,3,3,1,0,1,1,1,1,1,0,86000
Nyali,Nyali Area,Building Area 2870 ft²,3,4,1,1,0,1,1,1,1,0,110000
Westlands,Westlands Area,,3,3,0,0,0,0,0,0,0,0,250000
Nairobi,Kilimani,Building Area 100 m²,2,3,0,0,0,1,1,1,0,0,85000
Westlands,Parklands,,2,2,0,0,0,0,0,0,0,0,110000
Nairobi,Kileleshwa,,2,2,1,0,0,1,1,1,1,0,100000
Nairobi,Kileleshwa,,4,3,0,0,0,0,1,1,1,0,85000
Nairobi,Riara Road,,3,3,1,0,1,1,1,1,1,0,130000
Westlands,General Mathenge,,4,3,0,0,1,1,1,1,1,0,150000
Nairobi,Kilimani,Building Area 189 m²,2,2,1,1,1,1,1,1,1,0,300000
Nairobi,Kileleshwa,,2,2,0,0,0,0,1,1,1,0,60000
Nyali,Nyali Area,Building Area 200 m²,3,2,0,0,0,0,0,0,0,0,70000
Nairobi,Upper Hill,,3,3,1,1,0,1,0,0,0,0,200000
Nairobi,Kilimani,,1,1,1,1,1,1,0,1,1,0,130000
Limuru,Tigoni,,3,2,0,0,0,0,1,1,0,0,66000
Nairobi,Muthaiga,,2,2,1,0,1,1,1,1,1,0,150000
